Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"School enrollment, primary (% gross)",SE.PRM.ENRR,"Bahamas, The",BHS,..,..,93.1996231079102,..,98.2566070556641,100.398338317871,96.0582962036133,98.3937683105469,97.1206283569336,91.6077728271484,88.9287261962891,94.5354766845703,89.392707824707,82.4418716430664,83.1912002563477,86.2297134399414,81.4642562866211
"School enrollment, primary (% gross)",SE.PRM.ENRR,Bahrain,BHR,104.966026306152,100.677040100098,100.741981506348,99.8098602294922,98.3822631835938,95.745979309082,98.4171371459961,..,..,..,..,94.8689727783203,95.3428497314453,97.6742782592773,99.7290802001953,101.200508117676,101.093132019043
"School enrollment, primary (% gross)",SE.PRM.ENRR,Bangladesh,BGD,..,..,..,..,..,101.647811889648,102.416152954102,101.620246887207,99.5429306030273,102.92756652832,105.974548339844,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Barbados,BRB,100.65389251709,99.2746505737305,96.7653884887695,96.6490707397461,94.9559783935547,96.1287536621094,98.2460021972656,99.6470184326172,101.168922424316,100.45970916748,99.5956192016602,98.2839889526367,..,..,95.1933517456055,95.917236328125,97.2829666137695
"School enrollment, primary (% gross)",SE.PRM.ENRR,Belarus,BLR,113.716766357422,114.999313354492,112.471160888672,102.379302978516,99.9794464111328,98.4313812255859,99.3671569824219,101.789726257324,104.846382141113,105.940521240234,104.369689941406,102.12622833252,99.8144302368164,98.2072525024414,98.3041229248047,99.1497802734375,101.077041625977
"School enrollment, primary (% gross)",SE.PRM.ENRR,Belgium,BEL,104.834419250488,104.076560974121,103.16722869873,102.360908508301,100.80020904541,100.462341308594,100.734191894531,101.534217834473,102.157562255859,102.127563476563,101.924240112305,101.946800231934,102.256050109863,103.821968078613,103.648063659668,103.155807495117,103.317771911621
"School enrollment, primary (% gross)",SE.PRM.ENRR,Belize,BLZ,115.910972595215,112.404037475586,107.267021179199,111.151161193848,112.852401733398,113.270957946777,113.684928894043,113.116828918457,112.332023620605,113.029937744141,112.569747924805,111.401641845703,113.784469604492,111.957489013672,111.552742004395,112.888328552246,114.484161376953
"School enrollment, primary (% gross)",SE.PRM.ENRR,Benin,BEN,82.5292663574219,90.7364120483398,96.1632232666016,99.7970428466797,103.722259521484,100.838829040527,101.293403625488,..,113.18830871582,118.433967590332,120.152008056641,122.726043701172,127.215148925781,128.736099243164,129.595672607422,132.466842651367,130.902282714844
"School enrollment, primary (% gross)",SE.PRM.ENRR,Bermuda,BMU,..,97.1590881347656,97.0355682373047,97.404670715332,97.1717224121094,97.5409774780273,97.4177398681641,..,..,..,99.3117218017578,98.3706665039063,97.2100524902344,96.8060073852539,98.0626602172852,101.146339416504,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Bhutan,BTN,76.1770095825195,78.630012512207,81.0841674804688,84.1540603637695,87.9279022216797,91.0595779418945,94.5556030273438,97.9154815673828,100.943786621094,105.154243469238,108.214447021484,110.876983642578,111.901031494141,106.94310760498,105.476821899414,104.233772277832,102.660682678223
"School enrollment, primary (% gross)",SE.PRM.ENRR,Bolivia,BOL,118.221221923828,117.241523742676,117.820037841797,116.045379638672,115.416648864746,114.813163757324,113.279571533203,112.388763427734,111.008499145508,107.17259979248,104.520439147949,100.686889648438,98.2817611694336,97.0145721435547,95.9028930664063,95.9084396362305,96.5551300048828
"School enrollment, primary (% gross)",SE.PRM.ENRR,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Botswana,BWA,110.428421020508,111.417320251465,111.522178649902,111.34642791748,110.886878967285,111.148590087891,111.46768951416,109.834648132324,108.497207641602,108.20036315918,..,..,105.080848693848,105.001441955566,103.717643737793,103.238388061523,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Brazil,BRA,..,150.785552978516,146.827789306641,140.544494628906,133.696304321289,133.262161254883,..,128.179794311523,132.055206298828,131.165161132813,..,132.496612548828,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,British Virgin Islands,VGB,109.094467163086,105.674026489258,108.869087219238,108.678657531738,110.571647644043,112.325576782227,110.887710571289,112.490760803223,..,109.141662597656,..,103.461921691895,103.567916870117,105.790870666504,111.348960876465,118.531593322754,122.238639831543
"School enrollment, primary (% gross)",SE.PRM.ENRR,Brunei Darussalam,BRN,110.181907653809,107.319129943848,107.713348388672,110.653266906738,111.046730041504,110.629699707031,110.303726196289,109.686958312988,107.622413635254,106.923042297363,106.542167663574,106.816520690918,105.934387207031,106.111030578613,105.493209838867,105.527549743652,107.122817993164
"School enrollment, primary (% gross)",SE.PRM.ENRR,Bulgaria,BGR,103.454032897949,104.484596252441,103.398139953613,104.633827209473,105.126846313477,103.358596801758,103.417907714844,106.844268798828,108.87174987793,109.688926696777,108.331008911133,103.584861755371,100.329170227051,98.0549392700195,96.6621627807617,94.1982727050781,91.0832214355469
"School enrollment, primary (% gross)",SE.PRM.ENRR,Burkina Faso,BFA,45.0173683166504,46.4378318786621,47.0575714111328,49.3110389709473,53.8744010925293,58.3271903991699,62.0652084350586,67.6690979003906,73.2238388061523,77.6148223876953,78.0141677856445,81.5949096679688,84.0926132202148,85.7183990478516,87.3379135131836,88.3661575317383,91.11083984375
"School enrollment, primary (% gross)",SE.PRM.ENRR,Burundi,BDI,58.004940032959,60.8633117675781,65.6419677734375,71.1733016967773,76.2671203613281,80.9731063842773,102.900299072266,115.308288574219,122.943153381348,131.522735595703,137.170104980469,140.828903198242,139.170425415039,136.63232421875,134.29948425293,130.903427124023,128.042053222656
"School enrollment, primary (% gross)",SE.PRM.ENRR,Cabo Verde,CPV,120.123222351074,117.956329345703,116.855117797852,115.399169921875,113.993057250977,114.227310180664,115.921928405762,116.025436401367,115.373802185059,113.389762878418,111.112152099609,109.017631530762,107.907577514648,108.192932128906,107.429313659668,105.496841430664,103.907470703125
"School enrollment, primary (% gross)",SE.PRM.ENRR,Cambodia,KHM,106.859497070313,115.859367370605,129.449905395508,131.483520507813,131.936996459961,130.898712158203,128.833190917969,127.848602294922,123.756790161133,123.281227111816,123.834930419922,122.141471862793,121.787933349609,123.448059082031,116.808219909668,117.078483581543,110.187652587891
"School enrollment, primary (% gross)",SE.PRM.ENRR,Cameroon,CMR,85.2045211791992,100.811729431152,100.80281829834,100.920989990234,105.412872314453,103.449447631836,102.304763793945,104.241752624512,104.350479125977,106.266860961914,108.132659912109,107.228141784668,111.666191101074,..,113.279029846191,116.210441589355,116.117301940918
"School enrollment, primary (% gross)",SE.PRM.ENRR,Canada,CAN,100.788772583008,..,..,..,98.4767990112305,97.3645706176758,98.8806304931641,98.9664764404297,98.013313293457,99.0087966918945,98.6416015625,98.1893692016602,99.5182800292969,100.340713500977,101.536659240723,102.485076904297,101.023872375488
"School enrollment, primary (% gross)",SE.PRM.ENRR,Cayman Islands,CYM,102.844306945801,99.2727279663086,95.3891296386719,..,87.5488433837891,85.151123046875,91.2470321655273,96.6866683959961,95.8932189941406,..,..,93.6545181274414,91.8469619750977,87.5249328613281,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Central African Republic,CAF,..,77.8385391235352,68.2395706176758,67.3500671386719,57.6201591491699,63.8960113525391,63.4609298706055,72.9640197753906,83.7825012207031,85.0827026367188,87.3316116333008,87.6728973388672,87.8093566894531,..,..,..,102.018898010254
"School enrollment, primary (% gross)",SE.PRM.ENRR,Chad,TCD,63.6706008911133,66.0516204833984,69.7735290527344,71.6693878173828,75.0761032104492,71.6145706176758,70.9291381835938,69.7853317260742,77.7206497192383,81.9750595092773,81.9184799194336,88.6454772949219,92.8953323364258,100.132751464844,101.584831237793,91.5831298828125,86.8468704223633
"School enrollment, primary (% gross)",SE.PRM.ENRR,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Chile,CHL,103.013511657715,..,100.843048095703,99.7211837768555,104.154998779297,104.561080932617,105.412353515625,106.781478881836,107.54434967041,106.504959106445,103.750480651855,103.407249450684,103.248069763184,101.458740234375,100.941459655762,100.684837341309,100.978256225586
"School enrollment, primary (% gross)",SE.PRM.ENRR,China,CHN,..,112.341590881348,..,..,..,..,100.993278503418,100.707046508789,100.74243927002,100.006103515625,98.9642181396484,99.0470199584961,99.7910995483398,99.5645980834961,95.7964324951172,96.318603515625,97.9619216918945
"School enrollment, primary (% gross)",SE.PRM.ENRR,Colombia,COL,119.383941650391,116.248573303223,117.153053283691,..,119.581008911133,121.52661895752,122.430236816406,123.152473449707,123.645751953125,124.578910827637,120.323211669922,117.669471740723,114.960052490234,116.26921081543,114.544418334961,115.231887817383,116.233703613281
"School enrollment, primary (% gross)",SE.PRM.ENRR,Comoros,COM,103.190002441406,..,111.991317749023,110.33235168457,108.185089111328,..,..,103.973182678223,108.641242980957,..,..,108.02465057373,..,107.031791687012,104.974891662598,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,"Congo, Dem. Rep.",COD,..,..,66.962890625,..,..,..,..,93.1095123291016,101.443618774414,100.490921020508,99.9991607666016,101.162239074707,105.491050720215,106.553550720215,110.176651000977,107.977081298828,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,"Congo, Rep.",COG,86.4766616821289,101.243606567383,103.590301513672,97.9595108032227,109.313652038574,108.521209716797,108.734771728516,106.163146972656,103.77490234375,107.362777709961,109.160202026367,109.231872558594,106.640060424805,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Costa Rica,CRI,109.104423522949,109.812721252441,109.201606750488,..,113.814331054688,111.861846923828,114.123260498047,113.689033508301,115.351806640625,116.951751708984,116.899368286133,115.888191223145,114.669548034668,112.320190429688,111.772857666016,111.297950744629,111.761138916016
"School enrollment, primary (% gross)",SE.PRM.ENRR,Cote d'Ivoire,CIV,73.9116516113281,76.1258697509766,76.4701309204102,71.8636703491211,..,..,68.5109634399414,68.9822006225586,72.73876953125,71.8310012817383,..,79.6928863525391,82.7346420288086,83.9913787841797,86.8001403808594,90.6590423583984,95.8866882324219
"School enrollment, primary (% gross)",SE.PRM.ENRR,Croatia,HRV,95.0463104248047,97.0864791870117,99.7809982299805,101.756858825684,..,103.345993041992,100.703247070313,97.7211227416992,93.8436584472656,91.7828903198242,91.9439468383789,93.537727355957,96.3791198730469,99.6890106201172,100.996017456055,100.579231262207,98.200569152832
"School enrollment, primary (% gross)",SE.PRM.ENRR,Cuba,CUB,102.639770507813,102.981163024902,103.611251831055,101.832092285156,101.694473266602,101.112182617188,100.339981079102,99.7152404785156,99.3847198486328,100.823440551758,101.459770202637,101.426200866699,100.827011108398,99.1319808959961,100.039970397949,99.4875793457031,99.5620269775391
"School enrollment, primary (% gross)",SE.PRM.ENRR,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,160.996353149414,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Cyprus,CYP,96.7313537597656,96.6496124267578,97.7734527587891,97.6105117797852,97.745231628418,100.857948303223,102.386909484863,102.473838806152,103.351707458496,105.364761352539,101.624328613281,101.200538635254,100.175346374512,99.7619781494141,99.152717590332,99.3001174926758,98.5455093383789
"School enrollment, primary (% gross)",SE.PRM.ENRR,Czech Republic,CZE,103.335807800293,103.415588378906,101.552101135254,99.0273513793945,98.596061706543,99.2146987915039,99.9962005615234,103.185272216797,105.734848022461,105.972862243652,103.804420471191,100.760856628418,99.3676834106445,98.741813659668,98.6682281494141,99.5166778564453,100.208877563477
"School enrollment, primary (% gross)",SE.PRM.ENRR,Denmark,DNK,101.427436828613,101.361656188965,103.322608947754,..,100.732330322266,98.7315902709961,99.3014373779297,100.014671325684,99.6147918701172,99.5653686523438,99.5820083618164,100.780670166016,101.356559753418,101.545562744141,101.294227600098,101.456443786621,101.804832458496
"School enrollment, primary (% gross)",SE.PRM.ENRR,Djibouti,DJI,32.4977188110352,36.4662399291992,38.3257102966309,40.1649398803711,42.1389083862305,43.613151550293,45.9751892089844,48.950870513916,58.856990814209,58.6832008361816,..,66.5089111328125,69.4196472167969,69.420036315918,70.9867935180664,70.1320419311523,69.3829574584961
"School enrollment, primary (% gross)",SE.PRM.ENRR,Dominica,DMA,114.044937133789,105.667007446289,100.063766479492,95.5774917602539,92.0981369018555,91.4736862182617,90.7905502319336,92.7957916259766,94.8221206665039,98.4687194824219,102.739547729492,108.318908691406,114.029678344727,114.69686126709,116.098373413086,116.191207885742,114.726623535156
"School enrollment, primary (% gross)",SE.PRM.ENRR,Dominican Republic,DOM,115.845672607422,..,118.138870239258,115.842971801758,107.876808166504,108.376922607422,103.632362365723,113.729049682617,109.530540466309,111.857696533203,110.502220153809,109.860450744629,107.95629119873,109.114593505859,107.558158874512,111.40535736084,110.298751831055
"School enrollment, primary (% gross)",SE.PRM.ENRR,Ecuador,ECU,111.411102294922,112.106819152832,112.599678039551,111.722122192383,110.647529602051,109.874320983887,109.210762023926,110.012107849121,107.686546325684,112.233489990234,113.080253601074,114.117668151855,112.277618408203,111.369499206543,112.878486633301,107.683837890625,104.934959411621
"School enrollment, primary (% gross)",SE.PRM.ENRR,"Egypt, Arab Rep.",EGY,93.8213195800781,93.9689865112305,94.7885284423828,95.3343734741211,95.7111434936523,95.706672668457,97.2613220214844,98.3864974975586,..,101.382568359375,102.285339355469,99.1844863891602,104.779739379883,105.094429016113,103.871536254883,..,105.393577575684
"School enrollment, primary (% gross)",SE.PRM.ENRR,El Salvador,SLV,112.135269165039,112.639122009277,113.401756286621,115.484970092773,118.171020507813,118.206848144531,117.682640075684,123.495819091797,115.92366027832,114.748817443848,114.972991943359,114.162567138672,112.388801574707,109.691329956055,106.275810241699,102.657569885254,99.8004531860352
"School enrollment, primary (% gross)",SE.PRM.ENRR,Equatorial Guinea,GNQ,103.112617492676,107.201690673828,104.057983398438,94.7142105102539,..,90.0109176635742,..,..,72.1617736816406,70.1952972412109,69.3820495605469,67.9409027099609,69.1443099975586,..,..,61.7751502990723,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Eritrea,ERI,80.2558364868164,81.2486114501953,91.5184020996094,101.580680847168,108.568588256836,112.467231750488,111.950721740723,103.105072021484,97.449821472168,91.3832168579102,83.675666809082,86.2345428466797,87.2734298706055,92.2473678588867,79.8505477905273,76.161003112793,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Estonia,EST,102.967041015625,103.774452209473,102.380531311035,101.187942504883,99.6817932128906,98.9073104858398,97.7007675170898,98.9084777832031,101.610710144043,103.061172485352,103.03214263916,101.713943481445,100.954490661621,99.5682601928711,98.0072326660156,97.1464080810547,97.1177978515625
"School enrollment, primary (% gross)",SE.PRM.ENRR,Eswatini,SWZ,106.386596679688,104.992599487305,103.318458557129,103.274971008301,108.885818481445,111.773788452148,117.638076782227,120.266212463379,..,120.01545715332,124.907188415527,124.492233276367,123.650512695313,121.940376281738,120.723121643066,119.215377807617,116.795013427734
"School enrollment, primary (% gross)",SE.PRM.ENRR,Ethiopia,ETH,54.7184181213379,60.5821800231934,63.7933387756348,65.0845184326172,67.9149932861328,79.0526123046875,83.2288970947266,89.0744400024414,94.7504119873047,93.4268188476563,91.6565322875977,94.2797164916992,94.2650604248047,..,99.2527618408203,100.971488952637,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Fiji,FJI,101.586090087891,104.005561828613,105.888076782227,108.662788391113,112.678283691406,..,113.376533508301,107.303260803223,106.25666809082,104.831069946289,..,105.689796447754,106.617286682129,107.818717956543,..,106.716461181641,106.438888549805
"School enrollment, primary (% gross)",SE.PRM.ENRR,Finland,FIN,101.267196655273,101.264022827148,100.390571594238,99.6743927001953,98.783332824707,98.4179763793945,98.0086288452148,98.5560989379883,98.9775466918945,99.2135696411133,99.4823226928711,99.755241394043,100.340980529785,100.344146728516,100.620719909668,100.560791015625,100.418838500977
"School enrollment, primary (% gross)",SE.PRM.ENRR,France,FRA,100.428260803223,100.382209777832,100.249298095703,99.9754486083984,99.8111801147461,104.636489868164,104.278846740723,103.85977935791,103.622146606445,103.041137695313,102.761512756348,102.691101074219,102.523162841797,102.276443481445,101.280349731445,101.989639282227,102.260429382324
"School enrollment, primary (% gross)",SE.PRM.ENRR,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Gabon,GAB,..,135.330856323242,140.881958007813,137.525375366211,..,..,..,..,..,..,..,139.933624267578,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,"Gambia, The",GMB,80.242073059082,80.2987899780273,77.5964736938477,80.6445770263672,81.51904296875,79.6480484008789,78.7512130737305,81.1555786132813,80.2909469604492,79.7277069091797,79.784912109375,77.926399230957,81.2006072998047,82.9838333129883,86.7409896850586,90.0451278686523,92.0222091674805
"School enrollment, primary (% gross)",SE.PRM.ENRR,Georgia,GEO,118.174652099609,115.694747924805,110.820503234863,106.909652709961,106.233909606934,100.780090332031,99.9381866455078,103.22737121582,104.024772644043,103.695701599121,103.340347290039,104.270683288574,106.305541992188,106.392196655273,104.272811889648,102.753471374512,100.343948364258
"School enrollment, primary (% gross)",SE.PRM.ENRR,Germany,DEU,105.317108154297,104.360763549805,102.547500610352,102.09838104248,102.883003234863,103.106376647949,104.213256835938,104.786338806152,104.023979187012,103.396423339844,102.995880126953,102.46656036377,101.614196777344,100.838249206543,100.538642883301,101.667449951172,102.677558898926
"School enrollment, primary (% gross)",SE.PRM.ENRR,Ghana,GHA,82.8720932006836,77.9119873046875,81.0046997070313,77.6126174926758,80.7633209228516,86.546760559082,90.6660079956055,95.58154296875,101.023002624512,100.291130065918,..,102.970809936523,106.687911987305,106.100799560547,104.587448120117,108.337890625,106.727966308594
"School enrollment, primary (% gross)",SE.PRM.ENRR,Gibraltar,GIB,88.7804870605469,84.4704971313477,..,..,..,..,..,..,109.740257263184,111.817237854004,..,..,..,..,..,..,101.121162414551
"School enrollment, primary (% gross)",SE.PRM.ENRR,Greece,GRC,97.6052169799805,96.3282470703125,97.3861312866211,97.9539489746094,98.6887435913086,97.8357772827148,97.6770629882813,96.7938003540039,..,..,98.5142517089844,98.2902374267578,99.1641235351563,98.9243011474609,97.8748626708984,99.5262985229492,99.2777328491211
"School enrollment, primary (% gross)",SE.PRM.ENRR,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Grenada,GRD,93.7637634277344,97.8859024047852,112.304512023926,111.868980407715,110.152496337891,103.212188720703,..,103.92765045166,108.654449462891,115.57763671875,116.528778076172,..,..,119.391418457031,118.585441589355,118.55216217041,112.497871398926
"School enrollment, primary (% gross)",SE.PRM.ENRR,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Guatemala,GTM,99.7949066162109,100.396842956543,103.117073059082,..,108.682258605957,109.85279083252,111.030776977539,111.38102722168,111.982406616211,115.761009216309,115.487129211426,113.629920959473,108.877082824707,106.016181945801,102.580741882324,101.512687683105,100.812301635742
"School enrollment, primary (% gross)",SE.PRM.ENRR,Guinea,GIN,58.2196388244629,61.2746696472168,69.6943283081055,73.0269393920898,76.0802307128906,78.1001815795898,79.6461029052734,81.7479095458984,82.7778472900391,82.3814315795898,84.2496795654297,87.285530090332,89.2085266113281,91.1446914672852,92.7637405395508,..,91.5091705322266
"School enrollment, primary (% gross)",SE.PRM.ENRR,Guinea-Bissau,GNB,75.6167373657227,89.8494873046875,..,..,108.722427368164,116.306221008301,122.443809509277,..,..,..,118.685180664063,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Guyana,GUY,105.534019470215,102.245262145996,..,97.4294967651367,..,100.881317138672,..,97.9406509399414,98.860107421875,95.188606262207,96.494758605957,98.9966125488281,97.811637878418,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Honduras,HND,103.76309967041,..,..,108.743209838867,106.267219543457,101.749229431152,104.690086364746,99.8438186645508,100.927047729492,99.794807434082,100.658950805664,99.6456985473633,96.5267486572266,93.85205078125,91.943489074707,92.7776412963867,92.5846862792969
"School enrollment, primary (% gross)",SE.PRM.ENRR,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,103.92066192627,106.494186401367,109.313011169434,110.226760864258,108.141746520996
"School enrollment, primary (% gross)",SE.PRM.ENRR,Hungary,HUN,101.119911193848,100.205207824707,99.0155715942383,98.1192932128906,97.5003280639648,98.164436340332,99.5830917358398,99.0073165893555,100.641250610352,101.073768615723,100.856307983398,100.015502929688,99.6979293823242,99.9849624633789,101.856918334961,102.325119018555,101.878807067871
"School enrollment, primary (% gross)",SE.PRM.ENRR,Iceland,ISL,102.992790222168,102.88729095459,99.5475769042969,98.2853927612305,96.6649017333984,96.8629989624023,97.3098297119141,98.1341323852539,99.2410736083984,99.8829193115234,99.3081207275391,98.8115234375,98.2153015136719,98.115837097168,98.1836090087891,98.6254272460938,99.5341415405273
"School enrollment, primary (% gross)",SE.PRM.ENRR,India,IND,94.2711181640625,94.1149291992188,94.7455291748047,102.682907104492,..,..,..,110.020118713379,110.697380065918,109.451072692871,109.101371765137,108.323356628418,109.761299133301,110.583312988281,107.864410400391,108.485229492188,114.53832244873
"School enrollment, primary (% gross)",SE.PRM.ENRR,Indonesia,IDN,108.759490966797,109.750923156738,109.920951843262,109.526527404785,108.934303283691,107.955436706543,106.268379211426,109.305770874023,107.822540283203,108.549240112305,109.150337219238,109.179832458496,109.273422241211,106.841590881348,106.073402404785,105.960243225098,105.609878540039
"School enrollment, primary (% gross)",SE.PRM.ENRR,"Iran, Islamic Rep.",IRN,101.160621643066,103.375221252441,103.403343200684,102.290657043457,101.726356506348,99.1958999633789,99.7632217407227,100.373260498047,101.146476745605,101.852577209473,100.653442382813,100.732803344727,101.461059570313,115.066497802734,107.553031921387,108.900703430176,111.235572814941
"School enrollment, primary (% gross)",SE.PRM.ENRR,Iraq,IRQ,97.0251007080078,..,..,105.96378326416,104.380569458008,..,..,108.689018249512,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Ireland,IRL,102.282279968262,102.022430419922,102.821228027344,102.718627929688,102.96354675293,103.077850341797,102.999237060547,103.308532714844,102.475601196289,102.795967102051,103.235488891602,103.378677368164,102.118339538574,101.958343505859,101.542236328125,101.184638977051,101.341491699219
"School enrollment, primary (% gross)",SE.PRM.ENRR,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Israel,ISR,107.232551574707,107.261520385742,107.137428283691,106.670722961426,106.317810058594,104.762802124023,103.804466247559,104.334266662598,103.694618225098,104.073753356934,105.446647644043,106.204483032227,106.814147949219,105.636016845703,105.180931091309,105.623962402344,104.748046875
"School enrollment, primary (% gross)",SE.PRM.ENRR,Italy,ITA,103.902778625488,103.485336303711,102.833381652832,102.425102233887,102.063140869141,102.290946960449,103.109481811523,104.112907409668,104.274200439453,103.485900878906,102.993713378906,102.504348754883,101.291938781738,101.89729309082,101.151420593262,100.386749267578,99.4254608154297
