"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Least developed countries: UN classification","LDC","Population ages 15-64, male","SP.POP.1564.MA.IN","65586912","66716357","67958746","69317831","70805722","72426867","73842836","75431941","77152749","78964848","80852154","82447094","84126693","85910246","87821993","89878891","91779781","93888384","96170107","98591608","101138458","103474126","106007060","108732166","111648284","114753191","117581875","120666079","123992365","127550515","131337491","135146128","139211253","143493055","147948327","152547276","156669170","160954216","165420406","170093038","174990313","179773247","184812398","190044763","195399555","200842546","205887999","211070729","216436704","222039877","227918581","233961741","240324576","247002675","253981944","261244679","268667113","276383582","284373082","292614810","",
"Least developed countries: UN classification","LDC","Population ages 00-04, female (% of female population)","SP.POP.0004.FE.5Y","17.4654645690881","17.5802423591711","17.6274552902906","17.6413275798529","17.6514706032164","17.6928106345833","17.8093780138572","17.8439485010212","17.8328660907834","17.8083236475451","17.7991802040143","17.8678264048668","17.855500349381","17.7977201744645","17.7373456896267","17.7197401322854","17.7797272120997","17.7795817188578","17.7517241526118","17.7246356739917","17.7254768844161","17.7914772453718","17.7958212385118","17.7622979351498","17.7136562106936","17.677845218444","17.6852749941152","17.6008157865968","17.4651899639011","17.320739945803","17.2048467869951","17.1167025274588","16.9938854534131","16.8568089188536","16.7208330728015","16.6030688536082","16.5578176491215","16.4725781891141","16.3667847530996","16.2607672452099","16.1735840289533","16.1361924203957","16.0563757293036","15.9513817038728","15.8378766627565","15.7329945396298","15.6704039362772","15.5658681824132","15.4365119144567","15.2999678864872","15.172971989001","15.0563949632147","14.9191066596736","14.7720609416421","14.6254303014451","14.4888921472061","14.3654588605754","14.2342795460815","14.100289600218","13.9670278372156","",
"Least developed countries: UN classification","LDC","Contraceptive prevalence, modern methods (% of women ages 15-49)","SP.DYN.CONM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6570336178344","","","","","","","","","","21.1159947938602","","","","","","","","","","29.6400927221638","","","","","","","33.6684564733203","","","",
"Least developed countries: UN classification","LDC","Children in employment, wage workers (% of children in employment, ages 7-14)","SL.WAG.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Unemployment with basic education, male (% of male labor force with basic education)","SL.UEM.BASC.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Average working hours of children, working only, female, ages 7-14 (hours per week)","SL.TLF.0714.WK.FE.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Children in employment, self-employed, male (% of male children in employment, ages 7-14)","SL.SLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9723824563211","22.0175191679303","22.0486133176302","22.0419274525952","22.1766443831252","22.4393831609952","22.5257063502938","22.6900902997775","22.9633334184369","23.2473497250562","23.6120023419262","23.8997092236405","24.1991370655743","24.6550335325756","25.1381096775186","25.7264638166118","26.413038651617","27.0565417063308","27.4684117497208","28.3229127069548","28.7857263423621","29.3417183132091","29.6608931636195","29.9498722140259","30.1526080435276","30.2984340948623","30.3981569263011","30.4996144307537","30.7201016645728","",
"Least developed countries: UN classification","LDC","Employers, male (% of male employment) (modeled ILO estimate)","SL.EMP.MPYR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57703985848341","1.59814748230834","1.61544111717771","1.64490814882567","1.69256105263339","1.70624903127005","1.72185316836411","1.72452837877767","1.71490680439016","1.72735149656153","1.725579129854","1.7510201078225","1.76029970929762","1.7624544669158","1.76532874776839","1.77497678101915","1.77161872913296","1.78729412356268","1.83325816314127","1.8410927373552","1.91088113396555","2.03578830997856","2.14757632821202","2.32383243688601","2.52950586492728","2.8412174849768","3.3835653975113","3.6556975338408","3.63140917316884","",
"Least developed countries: UN classification","LDC","Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1910598946247","6.18353753405602","6.90138280735395","7.85717596973847","9.16297945321763","10.0312361635015","11.2650327546708","13.7206956048489","15.7564904710501","15.6563843395047","16.7238050020056","19.067508366377","19.1019654045443","21.4430224727422","22.2264280084879","23.6821473911756","23.3740323047115","25.0913488463726","21.0611195552455","","",
"Least developed countries: UN classification","LDC","Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure","SH.UHC.OOPC.25.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Prevalence of severe wasting, weight for height, female (% of children under 5)","SH.SVR.WAST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)","SH.STA.POIS.P5.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34561332206233","","","","","2.13416048304867","","","","","2.02678183569059","","","","","1.90997711379634","1.86988926394867","","","","",
"Least developed countries: UN classification","LDC","People with basic handwashing facilities including soap and water, urban (% of urban population)","SH.STA.HYGN.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.8166147570748","34.3796118538374","34.289016643706","33.6951429038821","38.8100152035656","38.6837534184361","40.9209670334335","40.9063262501611","40.5943409250259","40.5047437860898","","","",
"Least developed countries: UN classification","LDC","Risk of impoverishing expenditure for surgical care (% of people at risk)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.5279358174868","68.4725535421764","67.5518895592031","66.4034756679761","65.043089329078","64.3273184169228","62.8476377703636","62.6405782646512","62.0695784491666","61.2917378435342","60.3563457602102","58.3060909408856",
"Least developed countries: UN classification","LDC","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.27344621069723","","","","","","","","","","0.996655135687328","","","","","","","","","","","","","","","","","","","","0.731796545820335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Probability of dying among youth ages 20-24 years (per 1,000)","SH.DYN.2024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2948814400368","23.1087221478435","21.568832316265","22.8649894594458","25.3087851573115","20.6703985983068","20.4612845291849","19.8997503907412","19.2938176274351","18.9938065599285","18.4067773902595","17.4895478763795","16.8111811889675","16.1654027597623","15.6523901106556","14.9215836565272","14.5027775834052","14.0620470491845","14.3748947558616","13.5143206763041","14.0648253317472","13.0690975658234","12.969920141676","12.772926385247","12.7386977333972","12.602522817679","12.388509521343","12.2817522525402","12.2279969948774","12.1171746404885","",
"Least developed countries: UN classification","LDC","Prevalence of anemia among non-pregnant women (% of women ages 15-49)","SH.ANM.NPRG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.7835759270217","52.9458211102096","52.1363135903242","51.3363800586365","50.5357467884662","49.7639230054592","49.0051192184537","48.2402415891447","47.4700010912356","46.7220462899305","45.96669615395","45.2904591688455","44.6582746406033","44.0741897346399","43.5010439709776","42.8937130338016","42.2514066663462","41.5049126789675","40.7814679767591","40.0959524159961","39.5037044838953","39.1050480097285","38.8371691204519","38.685166038647","38.681614021063","38.8878700122676","39.2527344929162","","","","",
"Least developed countries: UN classification","LDC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.44262295081968","8.58941132913736","8.2316442605998","9.9150701165317","","11.976277023149","12.38846945779","12.7539330991294","15.6911928651059","15.9171922127776","17.0106761565836","18.7686465961486","19.4033790918691","19.2583888236062","20.8236017209588","21.397533763946","20.9108910891089","21.1382113821138","23.0474365117393","23.0796418473139","22.979683972912","22.7928794803945","22.8819784524976","23.8366932927602",
"Least developed countries: UN classification","LDC","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","2.34135007858276","2.39203000068665","2.48118996620178","2.52542996406555","2.66474008560181","2.59053993225098","2.49113988876343","2.67172002792358","2.66669011116028","3.11392998695374","3.20493006706238","3.22500991821289","3.36363005638123","3.72987008094788","3.94709992408752","3.9988100528717","4.06694984436035","4.00504016876221","3.80016994476318","3.81208992004395","3.96352005004883","4.03224992752075","3.98908996582031","4.06247997283936","3.99516010284424","3.98432993888855","4.0543098449707","4.09262990951538","4.22043991088867","4.43461990356445","4.71427011489868","5.27993011474609","5.44523000717163","5.69616985321045","5.7778902053833","6.17409992218018","6.71265983581543","7.29870986938477","8.09910011291504","9.168869972229","10.0908002853394","10.6752099990845","10.8043899536133","10.9782695770264","11.0306301116943","11.400839805603","11.709939956665","11.7692403793335","12.3127603530884","12.9557304382324","",
"Least developed countries: UN classification","LDC","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.1331481933594","50.255428314209","49.484790802002","48.5565299987793","46.2856407165527","44.6685485839844","43.9035301208496","43.6601905822754","41.4627799987793","40.2475318908691","39.231071472168","38.2671890258789","36.7529602050781","36.283878326416","35.287899017334","35.6723899841309","36.1271018981934","35.9022903442383","35.8830108642578","34.7091789245605","34.209098815918","33.965648651123","",
"Least developed countries: UN classification","LDC","Progression to secondary school, male (%)","SE.SEC.PROG.MA.ZS","","","","","","","","","","","","","","","","","","56.5361","56.61452","56.7945","56.85411","53.7953","54.25428","54.73525","54.27277","56.69805","57.42096","58.82654","59.11497","58.87713","59.62674","59.97701","61.082","61.11308","62.75241","64.21509","66.13329","67.02063","69.77292","69.96997","71.57375","73.9096","74.70292","76.45542","79.03192","79.53073","80.729","81.57588","79.01662","80.01064","80.54254","80.98914","80.72253","80.8348","80.25501","81.09692","80.11996","79.97081","","","",
"Least developed countries: UN classification","LDC","Secondary education, pupils (% female)","SE.SEC.ENRL.FE.ZS","","","","","","","","","","","30.95477","30.82968","30.89397","31.00112","31.23084","31.22893","31.48857","30.27028","30.03493","30.02756","31.13716","30.64547","31.9885","32.97424","34.09698","34.06412","35.16182","35.29534","35.85503","36.38079","36.47373","37.17768","37.91949","38.46565","38.8315","40.31872","41.01231","41.73846","42.48841","43.07266","43.70084","43.8638","44.22877","44.1944","43.25357","43.82181","43.79952","44.02934","44.58869","44.60163","45.31352","45.87464","46.10697","46.17752","46.41229","46.88693","46.97849","47.40514","47.44486","","",
"Least developed countries: UN classification","LDC","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","60.4283981323242","60.863899230957","57.9579315185547","54.7602386474609","54.893310546875","52.6157417297363","50.8048515319824","49.8013496398926","48.6738815307617","47.8465805053711","46.5361404418945","45.8288917541504","46.5793800354004","46.1872711181641","46.4822082519531","47.148609161377","47.1130714416504","47.5978202819824","45.5344200134277","45.9338417053223","46.747501373291","45.4581413269043","45.5659103393555","45.5200691223145","44.7200012207031","43.4165115356445","43.1303291320801","41.1550407409668","40.9681510925293","41.1149406433105","38.7987518310547","36.5589294433594","33.3788414001465","30.3364105224609","27.9581298828125","25.5287494659424","23.3368396759033","21.9093608856201","19.6699104309082","19.1188507080078","19.401460647583","18.354829788208","17.7507095336914","16.931619644165","16.6581592559814","17.1285495758057","16.8309593200684","16.6259994506836","16.3317794799805","16.1816997528076","",
"Least developed countries: UN classification","LDC","Repeaters, primary, female (% of female enrollment)","SE.PRM.REPT.FE.ZS","","","","","","","","","","","18.19296","17.68311","16.50068","17.12974","17.18481","16.84348","16.65716","16.31144","16.10416","16.11165","16.09277","15.96261","15.97548","15.39275","14.88549","14.41637","14.28588","14.21923","13.86635","13.45421","13.23459","13.12723","12.48528","12.34458","12.99613","12.99897","12.68106","12.40807","12.52091","12.38186","12.25754","12.32924","12.24426","12.14309","12.22902","11.2676","10.93235","10.91757","10.52184","10.71855","10.5151","9.93106","9.66496","9.3277","8.8069","8.46942","8.34234","8.19908","8.07463","","",
"Least developed countries: UN classification","LDC","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","39.53289","39.09801","42.00424","45.20219","45.0693","47.34674","49.15795","50.16169","51.2896","52.11719","53.42768","54.13523","53.38477","53.7774","53.4829","52.81649","52.85209","52.36676","54.42953","54.02915","53.21362","54.43862","54.26492","54.24413","54.9774","56.22271","56.44241","58.3462","58.43349","58.14256","60.42693","62.51889","65.64719","68.59243","70.95124","73.39791","75.55129","76.9554","79.26928","79.44566","79.00299","79.98977","80.57588","81.27714","81.56356","81.13239","81.11583","80.98355","80.77344","","",
"Least developed countries: UN classification","LDC","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","25.5455894470215","25.8723793029785","26.4590797424316","26.9887409210205","26.3642501831055","27.384090423584","28.2763004302979","29.0872898101807","30.2535800933838","31.5567207336426","32.8470611572266","35.4444313049316","34.1453895568848","34.7276916503906","34.8563613891602","34.7664489746094","34.4904098510742","35.5588989257813","36.6086883544922","36.5015106201172","37.6118698120117","37.2574081420898","37.7887916564941","38.7258796691895","39.3252792358398","39.8612594604492","41.3916282653809","42.3874092102051","44.29541015625","46.2817916870117","48.2132186889648","50.0249404907227","52.7621803283691","54.9425201416016","56.2839393615723","58.5202713012695","62.5206489562988","63.6631813049316","64.8804092407227","66.3739013671875","67.3344802856445","68.6454162597656","69.3561630249023","69.9974365234375","70.8146591186523","71.5955429077148","71.308967590332","",
"Least developed countries: UN classification","LDC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","51.368579864502","51.7291107177734","52.0582504272461","52.4452285766602","52.816219329834","53.089900970459","53.4775199890137","54.5656318664551","55.1119384765625","55.5041999816895","55.4847412109375","55.9954109191895","56.3391914367676","57.0550498962402","57.6206703186035","57.9634284973145","58.5284118652344","60.1079406738281","60.8722686767578","61.0435905456543","61.3260307312012","62.567741394043","63.1986503601074","64.5276336669922","63.9464912414551","62.9112396240234","61.689769744873","64.2378234863281","64.8137969970703","65.1309432983398","65.074836730957","65.6303634643555","66.7531967163086","67.4503402709961","68.4480590820313","70.2774276733398","70.7627487182617","71.1953735351563","71.6252822875977","",
"Least developed countries: UN classification","LDC","Coverage of social safety net programs in 4th quintile (% of population)","per_sa_allsa.cov_q4_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits)","per_allsp.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368626050696.311","387642851281.326","413346388154.307","435785813617.563","460011675453.024","492839643600.394","526454223134.488","574968153585.786","609563077240.627","644714621127.766","674802138404.617","706791917571.713","747054401473.21","786232464534.164","832261644294.652","875138889810.456","911318021004.753","947353502358.754","984020527844.386","","",
"Least developed countries: UN classification","LDC","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Gross value added at basic prices (GVA) (current US$)","NY.GDP.FCST.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157291676522.49","158931502551.501","145280174960.271","144244862135.502","140934155313.86","159714808943.561","173131844970.645","182784183612.112","188971444183.639","191936927344.516","220021481881.683","211286019405.997","222775352117.896","248694949968.512","285223298072.28","337502402782.991","392939945320.197","469754416179.579","571206665181.906","577163945085.653","642442188386.786","734053816312.064","780946953965.828","846786356953.026","916393140944.142","896137323079.854","888371197040.861","961151049893.852","985013143829.969","1027696845009.94","",
"Least developed countries: UN classification","LDC","Adjusted net national income (annual % growth)","NY.ADJ.NNTY.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.48154632769558","5.49223725860237","5.64554927060344","5.73796317306763","9.38960751790871","3.60662575649728","-1.16536055053265","8.92147001102623","8.95112478921179","6.70187828319615","5.1670150928296","6.27581092379386","6.17062459750952","3.85440501531795","4.66731107767559","4.88791978129544","3.58876461137257","","",
"Least developed countries: UN classification","LDC","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Food, beverages and tobacco (% of value added in manufacturing)","NV.MNF.FBTO.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Financial intermediary services indirectly Measured (FISIM) (current LCU)","NV.FSM.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Imports of goods and services (constant 2010 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72485985581.9819","85300070840.1151","104579088289.85","118816797805.677","137537328625.549","156940978167.839","166637833479.195","187193241958.77","203991309682.617","205886259903.634","218866644021.57","247443028312.597","261640782055.381","286987151252.123","297730595198.592","294371398211.553","295029150355.731","309251106995.766","327749942189.468","335218615124.241","",
"Least developed countries: UN classification","LDC","Gross fixed capital formation (current LCU)","NE.GDI.FTOT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3443535","2252330","3418250","1163700","2758020","2753389","1489430","5905835","2334010","4102117","2515773","7713859","",
